rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
60,TDOC,"Teladoc Health, Inc.",Healthcare,,NYQ,1160960896.00000000,2026-08-21,6.38999987,-0.01540831,-0.06167402,-0.26212471,-0.02739731,0.34810130,0.03096726,0.11065660,-0.29943266,-0.05836456,0.23744470,XLV,0.08164019,0.17867028,0.11350585,-0.34376490,-0.20606759,0.23459546,0.57975899,40957713.85610554,1.91224101,0.28322443,2026-07-30,-0.28322443,0.36039831,0.36470884,0.01519755,0.05775078,0.16557739,-0.34259262,0.42953024,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,15.72630000,2026-07-10,5,10,14,51.00000000,-9.00000000,True,True
61,PRGO,Perrigo Company plc,Healthcare,,NYQ,1971740800.00000000,2026-08-21,14.25000000,0.04014600,0.09279141,0.41089104,0.25550657,-0.04809621,0.03096726,0.11065660,0.37358309,0.22453931,-0.15875281,XLV,0.08164019,0.17867028,0.11350585,0.32925084,0.07683628,-0.16160206,0.79236135,35852609.94694004,1.77967336,0.23098338,2026-08-05,0.23098338,0.34137552,0.52975258,-0.04370768,0.05199695,0.17068647,-0.41812984,0.54054054,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,15.71000000,2026-08-06,5,10,12,86.00000000,25.00000000,True,True
62,PATH,"UiPath, Inc.",Technology,,NYQ,8491990528.00000000,2026-08-21,16.38999939,0.02952257,0.02373511,0.60686272,0.55061493,0.51759251,0.03096726,0.11065660,0.56955477,0.51964768,0.40693591,XLK,0.02723452,0.02637173,0.30117825,0.57962819,0.52424320,0.21641426,0.93864492,956564214.10864639,1.04220005,0.09305374,2026-08-13,0.09305374,0.12220363,0.63619592,-0.04556356,,0.04486251,-0.15033703,0.74733467,spy_relative;sector_relative;single_day_move,3,threshold,15.69410000,2026-08-20,2,2,2,84.00000000,22.00000000,True,False
63,SEDG,"SolarEdge Technologies, Inc.",Technology,,NMS,1896838784.00000000,2026-08-21,30.82999992,-0.00226536,-0.04904375,-0.31701373,-0.51063492,-0.18654357,0.03096726,0.11065660,-0.35432167,-0.54160218,-0.29720017,XLK,0.02723452,0.02637173,0.30117825,-0.34424825,-0.53700665,-0.48772182,0.79188455,135836551.46657896,1.28249003,0.30475794,2026-08-05,-0.30475794,0.27203707,0.32471578,-0.05545726,-0.03834817,0.18098846,-0.60731118,0.08289430,spy_relative;sector_relative;single_day_move;gap,4,threshold,15.67140000,2026-08-06,5,10,12,37.00000000,-26.00000000,True,True
64,SEZL,Sezzle Inc.,Financial Services,,NCM,4011031296.00000000,2026-08-21,119.11000061,0.01439280,-0.07638032,-0.25092758,0.12954010,0.89816734,0.03096726,0.11065660,-0.28823553,0.09857285,0.78751074,XLF,0.02955396,0.11115407,0.09506568,-0.28048155,0.01838603,0.80310166,0.75892842,114744191.26746139,1.41022900,0.33893465,2026-08-07,-0.33893465,0.37463357,0.29680554,0.09269624,0.00923576,0.25861199,-0.36828428,1.33686478,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,15.64530000,2026-07-10,5,10,11,38.00000000,-26.00000000,True,True
65,PSNL,"Personalis, Inc.",Healthcare,,NGM,1962981504.00000000,2026-08-21,18.37999916,0.08886256,0.30911675,0.50409155,1.22787869,1.21980673,0.03096726,0.11065660,0.46678361,1.19691143,1.10915013,XLV,0.08164019,0.17867028,0.11350585,0.42245136,1.04920840,1.10630089,1.89824026,53116033.31222200,0.79324690,0.13659242,2026-08-19,0.13659242,0.18003301,0.55178476,,,0.09417688,0.00000000,2.91063828,spy_relative;sector_relative;volume;single_day_move;gap,5,threshold,15.46670000,2026-07-10,1,1,1,,,True,False
66,AU,AngloGold Ashanti PLC,Basic Materials,,NYQ,61309349888.00000000,2026-08-21,121.22000122,0.05280530,0.25877464,0.54577919,0.31976051,0.06100658,0.03096726,0.11065660,0.50847125,0.28879326,-0.04965002,XLB,0.06462517,0.07037186,0.01095170,0.48115402,0.24938865,0.05005488,1.25027028,271387275.77513123,1.08602707,0.10811643,2026-08-19,0.10811643,0.15183084,0.62750155,,,0.09932646,-0.05488846,1.22626262,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,15.33380000,2026-08-19,3,3,3,75.00000000,9.00000000,True,True
67,ALHC,"Alignment Healthcare, Inc.",Healthcare,,NMS,2729846528.00000000,2026-08-21,13.15999985,0.01778805,-0.05730660,-0.34200001,-0.19609046,-0.36116507,0.03096726,0.11065660,-0.37930795,-0.22705772,-0.47182167,XLV,0.08164019,0.17867028,0.11350585,-0.42364020,-0.37476074,-0.47467092,0.57591404,86509952.72888088,1.19345895,0.20204192,2026-07-31,-0.20204192,0.26180242,0.52385091,-0.03232326,-0.05993268,0.16711448,-0.46416938,0.02973397,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,15.31050000,2026-07-31,5,10,14,43.00000000,-24.00000000,True,True
68,PSN,Parsons Corporation,Technology,,NYQ,5238804480.00000000,2026-08-21,49.04999924,0.06491528,0.02400830,-0.16096476,-0.05327161,-0.25148787,0.03096726,0.11065660,-0.19827271,-0.08423887,-0.36214446,XLK,0.02723452,0.02637173,0.30117825,-0.18819929,-0.07964334,-0.55266611,0.47639350,92008982.28674431,2.92964362,0.34999193,2026-07-29,-0.34999193,0.39401734,0.18260856,0.18501982,0.19742061,0.24246328,-0.45066638,0.21651785,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,15.24760000,2026-07-31,5,10,14,56.00000000,-12.00000000,True,True
69,IT,"Gartner, Inc.",Technology,,NYQ,12370883584.00000000,2026-08-21,195.89999390,0.01146221,0.08178253,0.46533017,0.24602463,0.27431210,0.03096726,0.11065660,0.42802222,0.21505737,0.16365550,XLK,0.02723452,0.02637173,0.30117825,0.43809565,0.21965290,-0.02686614,0.82736059,280759856.98517454,1.65149295,0.22609381,2026-08-04,0.22609381,0.28152486,0.49190669,0.00796604,-0.02002253,0.03992611,-0.25820744,0.55810060,spy_relative;sector_relative;volatility;single_day_move,4,threshold,15.15740000,2026-07-28,4,8,4,81.00000000,12.00000000,True,True
