rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
68,COHR,Coherent Corp.,Technology,,NYQ,53078904832.00000000,2026-07-27,271.30999756,-0.03923658,-0.04936929,-0.33379988,-0.19274599,0.37762767,0.03522708,0.07234167,-0.34032316,-0.22797307,0.30528601,XLK,-0.05564287,0.08787918,0.20132337,-0.27815702,-0.28062517,0.17630431,0.72920377,1426235794.91378784,0.94083782,0.11149267,2026-07-21,0.11149267,0.12992890,0.46491590,,,0.07659431,-0.36444989,2.13471968,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.41800000,2026-07-16,3,4,2,88.00000000,20.00000000,True,False
69,ATRC,"AtriCure, Inc.",Healthcare,,NGM,1892452864.00000000,2026-07-27,37.36999893,0.13242421,0.06924172,0.32142850,0.32470756,-0.06621693,0.03522708,0.07234167,0.31490523,0.28948047,-0.13855860,XLV,0.04992603,0.13330561,0.03759206,0.27150247,0.19140195,-0.10380899,0.89703530,33998656.70681000,1.48058986,0.13242421,2026-07-27,0.13242421,0.20328054,0.43714506,,,0.08151511,-0.11883992,0.44508887,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.38640000,2026-07-27,1,1,1,,,True,False
70,NTLA,"Intellia Therapeutics, Inc.",Healthcare,,NGM,1490836608.00000000,2026-07-27,10.67000008,-0.00559175,-0.02289377,-0.33437307,-0.21716801,-0.27067669,0.03522708,0.07234167,-0.34089635,-0.25239510,-0.34301836,XLV,0.04992603,0.13330561,0.03759206,-0.38429911,-0.35047362,-0.30826876,0.65043150,61393808.69642258,0.75330374,0.09049082,2026-07-16,-0.09049082,0.11997152,0.52844602,-0.06408089,,0.04677911,-0.61865617,0.32711444,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,10.35770000,2026-07-20,5,6,6,74.00000000,4.00000000,True,True
71,VSAT,"ViaSat, Inc.",Technology,,NMS,10224918528.00000000,2026-07-27,74.87000275,0.00807871,0.04742584,0.20311752,0.19638863,0.69274256,0.03522708,0.07234167,0.19659425,0.16116155,0.62040089,XLK,-0.05564287,0.08787918,0.20132337,0.25876039,0.10850945,0.49141919,0.49851573,218012199.85507965,1.45210618,0.23793384,2026-06-29,0.23793384,0.23444607,0.18780614,0.00039117,-0.08932072,0.08781273,-0.16635113,4.09666473,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.34550000,2026-07-10,5,7,5,105.00000000,34.00000000,True,True
72,TECH,Bio-Techne Corp,Healthcare,,NMS,11159159808.00000000,2026-07-27,71.62000275,-0.00208992,-0.00693289,0.21637231,0.37203068,0.02828430,0.03522708,0.07234167,0.20984903,0.33680360,-0.04405737,XLV,0.04992603,0.13330561,0.03759206,0.16644627,0.23872508,-0.00930777,0.37652594,424938494.13299561,0.09057221,0.20074721,2026-06-25,0.20074721,0.77543600,0.81255906,0.00183882,0.00848665,0.19276498,-0.00693289,0.65404166,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.32530000,2026-07-10,5,10,11,60.00000000,-12.00000000,True,True
73,GFS,GlobalFoundries Inc.,Technology,,NMS,29179912192.00000000,2026-07-27,53.18000031,-0.00653836,-0.06389722,-0.38248957,-0.13934294,0.24107356,0.03522708,0.07234167,-0.38901284,-0.17457003,0.16873190,XLK,-0.05564287,0.08787918,0.20132337,-0.32684670,-0.22722212,0.03975020,1.14603735,218582120.43748856,0.85638164,0.09568829,2026-07-02,-0.09568829,0.13038311,0.64275709,-0.01245698,-0.17697591,0.06728559,-0.40884837,0.68184690,spy_relative;sector_relative;single_day_move,3,threshold,10.31520000,2026-07-21,5,5,5,68.00000000,-5.00000000,True,True
74,DJT,Trump Media & Technology Group ,Communication Services,,NGM,2647678720.00000000,2026-07-27,9.56000042,0.11682242,-0.01848043,0.35410772,0.02245990,-0.34205089,0.03522708,0.07234167,0.34758445,-0.01276719,-0.41439256,XLC,0.01051251,-0.08288607,-0.07389244,0.34359521,0.10534597,-0.26815845,0.78647396,39164114.86667633,1.17884839,0.11682242,2026-07-27,0.11682242,0.16195450,0.42628806,,,0.04101770,-0.49121874,0.35410772,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,10.30860000,2026-07-27,1,1,1,,,True,False
75,PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,,NYQ,14182114304.00000000,2026-07-27,215.69999695,0.00074234,0.06434419,0.17586128,0.34812498,0.32080093,0.03522708,0.07234167,0.16933801,0.31289790,0.24845926,XLY,-0.03676026,-0.05860372,-0.09606921,0.21262155,0.40672870,0.41687014,2.86254737,90064539.01176453,1.57601030,0.09928790,2026-07-22,0.09928790,0.26398281,0.43787462,,,0.10149084,0.00000000,0.53413931,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,10.28370000,2026-07-22,4,4,4,49.00000000,-26.00000000,True,True
76,FLNC,"Fluence Energy, Inc.",Utilities,,NMS,2490037504.00000000,2026-07-27,13.51000023,0.00520838,-0.05392153,-0.30288953,0.00971600,-0.49851522,0.03522708,0.07234167,-0.30941281,-0.02551108,-0.57085689,XLU,-0.00370770,-0.01082720,0.07330824,-0.29918183,0.02054320,-0.57182346,0.80780985,130487964.29553986,0.60038398,0.09126464,2026-07-09,0.09126464,0.09847404,0.38448933,-0.13859019,-0.13859019,0.09506178,-0.58082530,1.00148152,spy_relative;sector_relative;single_day_move;gap,4,threshold_and_sector_coverage,10.26920000,2026-07-10,5,10,11,44.00000000,-32.00000000,True,True
77,PRGS,Progress Software Corporation,Technology,,NMS,1585560448.00000000,2026-07-27,38.65999985,0.04712898,-0.04660911,0.29038722,0.40786603,-0.09567252,0.03522708,0.07234167,0.28386394,0.37263894,-0.16801419,XLK,-0.05564287,0.08787918,0.20132337,0.34603008,0.31998685,-0.29699589,0.51040676,36316386.69429779,1.28983571,0.16617027,2026-07-01,0.16617027,0.24682988,0.38943779,-0.01685393,0.03038812,0.05092094,-0.21898990,0.54085291,spy_relative;sector_relative;single_day_move,3,threshold,10.24750000,2026-07-16,5,8,8,87.00000000,10.00000000,True,True
78,KVYO,"Klaviyo, Inc. Series A",Technology,,NYQ,5306230784.00000000,2026-07-27,17.72999954,0.13146136,0.00339556,0.26102411,-0.05490409,-0.32942514,0.03522708,0.07234167,0.25450084,-0.09013117,-0.40176681,XLK,-0.05564287,0.08787918,0.20132337,0.31666698,-0.14278326,-0.53074851,0.69489022,79218886.81669235,0.84753918,0.13146136,2026-07-27,0.13146136,0.19917232,0.35700592,,,0.08168479,-0.50640311,0.37869362,spy_relative;sector_relative;single_day_move;gap,4,threshold,10.18450000,2026-07-20,3,4,1,,,True,False
79,VIA,"Via Transportation, Inc.",Technology,,NYQ,1668784384.00000000,2026-07-27,19.60000038,0.14754101,0.09131411,0.29801324,0.25641025,-0.26204816,0.03522708,0.07234167,0.29148996,0.22118317,-0.33438983,XLK,-0.05564287,0.08787918,0.20132337,0.35365610,0.16853107,-0.46337153,0.69887933,21803223.73794556,1.09251432,0.14754101,2026-07-27,0.14754101,0.18884356,0.34229991,,,0.05562065,-0.63656591,0.47257699,spy_relative;sector_relative;single_day_move,3,threshold,10.17210000,2026-07-17,1,3,1,,,True,False
