rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
85,NTRA,"Natera, Inc.",Healthcare,,NMS,48821633024.00000000,2026-08-27,338.70001221,0.00073866,0.04266721,0.33441022,0.58315419,0.56732995,0.02186589,0.11867110,0.27732696,0.56128830,0.44865885,XLV,0.03212221,0.13719510,0.08995048,0.30228801,0.44595910,0.47737948,0.83382849,463800091.95037842,1.57932278,0.21373125,2026-08-07,0.21373125,0.39651816,0.55872413,-0.03778334,0.03082891,0.20920939,0.00000000,1.11410023,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,14.34010000,2026-07-15,5,8,8,58.00000000,-27.00000000,True,True
86,SMCI,"Super Micro Computer, Inc.",Technology,,NMS,24878735360.00000000,2026-08-27,38.45999908,0.02861727,0.05369861,0.49649797,-0.06876514,0.19144983,0.02186589,0.11867110,0.43941472,-0.09063103,0.07277873,XLK,0.13231670,0.00941929,0.33756477,0.36418128,-0.07818443,-0.14611494,0.72118558,1968123852.50451088,0.84330734,0.19018988,2026-08-12,0.19018988,0.20498749,0.44770514,-0.02738630,-0.00584954,0.10727852,-0.34458080,0.87335596,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.29450000,2026-07-10,1,5,1,,,True,False
87,CRWV,"CoreWeave, Inc.",Technology,,NMS,47873376256.00000000,2026-08-27,86.80000305,-0.01374843,-0.03297682,0.42716218,-0.18772223,-0.11092896,0.02186589,0.11867110,0.37007892,-0.20958812,-0.22960006,XLK,0.13231670,0.00941929,0.33756477,0.29484548,-0.19714152,-0.44849373,0.53713654,2847292612.53559113,1.19942660,0.21506087,2026-07-30,0.21506087,0.18665037,0.32185087,0.15466847,0.43829498,0.20349864,-0.39334637,0.42716218,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.29100000,2026-07-15,4,7,4,113.00000000,26.00000000,True,True
88,AMPL,"Amplitude, Inc.",Technology,,NCM,1893802880.00000000,2026-08-27,14.27999973,0.10185183,0.10440831,0.60629912,1.07558132,0.95348835,0.02186589,0.11867110,0.54921586,1.05371543,0.83481725,XLK,0.13231670,0.00941929,0.33756477,0.47398242,1.06616203,0.61592358,0.67231860,26587574.63805676,0.82259943,0.10185183,2026-08-27,0.10185183,0.13307662,0.63409756,,,0.03153150,0.00000000,1.54545444,spy_relative;sector_relative;single_day_move,3,threshold,14.24500000,2026-07-10,5,5,5,121.00000000,33.00000000,True,True
89,LMAT,"LeMaitre Vascular, Inc.",Healthcare,,NGM,1821879296.00000000,2026-08-27,79.66999817,0.00075364,-0.03219147,-0.23076182,-0.15728795,-0.29923479,0.02186589,0.11867110,-0.28784508,-0.17915384,-0.41790589,XLV,0.03212221,0.13719510,0.08995048,-0.26288403,-0.29448305,-0.38918527,0.80249434,38476479.31983948,1.96181980,0.25316694,2026-08-05,-0.25316694,0.50601105,0.48725990,0.03962022,0.06164560,0.16666664,-0.32132210,0.00886409,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,14.18960000,2026-08-06,5,10,16,81.00000000,-8.00000000,True,True
90,BMNR,"BitMine Immersion Technologies,",Financial Services,,NYQ,15460690944.00000000,2026-08-27,25.62999916,0.02890403,0.18822436,0.54490651,0.33142853,0.25391382,0.02186589,0.11867110,0.48782325,0.30956264,0.13524272,XLF,0.02117150,0.12892531,0.10247621,0.52373500,0.20250322,0.15143761,1.64911043,798482165.93657494,0.72195108,0.10722095,2026-08-19,0.10722095,0.14727967,0.61028253,0.23073123,,0.06027665,-0.59459034,0.92561971,spy_relative;sector_relative;single_day_move,3,threshold,14.17620000,2026-07-27,4,4,4,144.00000000,54.00000000,True,True
91,MRVI,"Maravai LifeSciences Holdings, ",Healthcare,,NMS,3099893760.00000000,2026-08-27,8.36999989,-0.05955053,0.00965017,0.27010617,0.80387934,1.35112360,0.02186589,0.11867110,0.21302292,0.78201345,1.23245250,XLV,0.03212221,0.13719510,0.08995048,0.23798396,0.66668424,1.26117313,1.93643549,31982698.09243441,1.90720861,0.25783973,2026-08-19,0.25783973,0.31480732,0.30585332,0.23268696,,0.17020911,-0.07000001,2.54661028,spy_relative;sector_relative;volume;volatility;single_day_move;gap,6,threshold,14.09980000,2026-07-15,5,5,5,50.00000000,-41.00000000,True,True
92,IAUX,i-80 Gold Corp.,Basic Materials,,ASE,1662531200.00000000,2026-08-27,1.91999996,0.02127658,0.09090907,0.51181101,0.19999996,-0.04000002,0.02186589,0.11867110,0.45472776,0.17813407,-0.15867112,XLB,0.02879779,0.03640964,0.00433961,0.48301322,0.16359032,-0.04433964,1.23365117,21239082.23521650,1.08569003,0.09493669,2026-08-19,0.09493669,0.11559116,0.51179262,0.08670519,,0.07142859,-0.07692306,1.49999992,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.09840000,2026-08-25,3,3,3,96.00000000,4.00000000,True,True
93,CHYM,"Chime Financial, Inc.",Technology,,NMS,12629600256.00000000,2026-08-27,33.36000061,0.00633481,0.04413145,0.48795720,0.84309392,0.39173974,0.02186589,0.11867110,0.43087395,0.82122803,0.27306864,XLK,0.13231670,0.00941929,0.33756477,0.35564051,0.83367463,0.05417497,0.59879726,304282718.27599525,1.31399599,0.20563271,2026-08-06,0.20563271,0.29823074,0.59503646,0.02976001,0.02240002,0.09182096,0.00000000,1.02919705,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.08080000,2026-07-15,5,10,16,56.00000000,-37.00000000,True,True
94,EQX,Equinox Gold Corp.,Basic Materials,,ASE,15702334464.00000000,2026-08-27,13.44999981,-0.01320619,0.04425463,0.50111604,0.06915738,-0.26902173,0.02186589,0.11867110,0.44403279,0.04729149,-0.38769283,XLB,0.02879779,0.03640964,0.00433961,0.47231825,0.03274775,-0.27336135,0.83790971,186657456.01893425,0.97529777,0.10567686,2026-08-19,0.10567686,0.14411000,0.56480542,0.07661930,,0.07751931,-0.28304906,0.62636023,spy_relative;sector_relative;single_day_move;gap,4,threshold,14.07150000,2026-08-19,5,7,7,72.00000000,-22.00000000,True,True
95,FIGR,"Figure Technology Solutions, In",Financial Services,,NMS,8530846720.00000000,2026-08-27,38.02000046,0.02535056,0.05435383,0.52262721,0.09473081,0.11692125,0.02186589,0.11867110,0.46554396,0.07286492,-0.00174985,XLF,0.02117150,0.12892531,0.10247621,0.50145571,-0.03419450,0.01444504,0.93468314,154663305.14104843,0.91696659,0.13760740,2026-08-17,0.13760740,0.15211468,0.47446863,0.08068797,,0.04726208,-0.48559060,0.52629469,spy_relative;sector_relative;single_day_move,3,threshold,14.05330000,2026-08-25,2,2,1,,,True,False
96,MP,MP Materials Corp.,Basic Materials,,NYQ,10513336320.00000000,2026-08-27,59.02999878,-0.00472100,0.07249269,0.54934386,-0.11671409,-0.01616669,0.02186589,0.11867110,0.49226061,-0.13857998,-0.13483779,XLB,0.02879779,0.03640964,0.00433961,0.52054607,-0.15312373,-0.02050630,0.88696166,388445757.57326126,0.94665143,0.09343836,2026-07-30,0.09343836,0.11859519,0.56931502,0.13994244,0.33605377,0.06717200,-0.40162192,0.54934386,spy_relative;sector_relative;single_day_move,3,threshold,13.99490000,2026-07-24,2,2,2,135.00000000,39.00000000,True,False
97,SEZL,Sezzle Inc.,Financial Services,,NCM,4236317184.00000000,2026-08-27,125.80000305,0.01829369,0.07136778,-0.17616237,0.05714288,0.48524212,0.02186589,0.11867110,-0.23324563,0.03527699,0.36657102,XLF,0.02117150,0.12892531,0.10247621,-0.19733388,-0.07178243,0.38276591,0.36510465,107202153.68556976,1.42558096,0.33893465,2026-08-07,-0.33893465,0.37255109,0.19847943,0.09269624,0.00923576,0.25861199,-0.33280296,1.46811850,spy_relative;sector_relative;single_day_move;gap,4,threshold,13.91860000,2026-07-10,5,10,15,65.00000000,-32.00000000,True,True
98,BLSH,Bullish,Technology,,NYQ,5089318912.00000000,2026-08-27,33.56000137,0.01359108,0.18002816,0.53663009,-0.06309320,0.02535905,0.02186589,0.11867110,0.47954683,-0.08495909,-0.09331205,XLK,0.13231670,0.00941929,0.33756477,0.40431339,-0.07251249,-0.31220571,1.13341141,47536464.90028381,1.02180101,0.11571257,2026-08-13,0.11571257,0.13625255,0.51288297,0.03493453,0.22125189,0.08469542,-0.51705278,0.54015603,spy_relative;sector_relative;single_day_move;gap,4,threshold,13.91120000,2026-08-25,3,3,3,97.00000000,-1.00000000,True,True
99,GFI,Gold Fields Limited,Basic Materials,,NYQ,42763034624.00000000,2026-08-27,48.00000000,0.00376412,0.05610559,0.48883367,0.19313946,-0.17976761,0.02186589,0.11867110,0.43175041,0.17127357,-0.29843871,XLB,0.02879779,0.03640964,0.00433961,0.46003588,0.15672983,-0.18410722,1.04788875,157985823.75387192,0.96481625,0.09322780,2026-08-05,0.09322780,0.13876624,0.60512361,0.09224989,0.17591841,0.09667918,-0.21963906,0.53600000,spy_relative;sector_relative;single_day_move;gap,4,threshold,13.86030000,2026-08-26,2,2,2,83.00000000,-16.00000000,True,False
100,AYA,Aya Gold & Silver Inc.,Basic Materials,,NMS,4218819328.00000000,2026-08-27,29.29000092,0.05473534,0.08803866,0.52393350,0.50436579,0.43508090,0.02186589,0.11867110,0.46685025,0.48249990,0.31640980,XLB,0.02879779,0.03640964,0.00433961,0.49513571,0.46795615,0.43074128,1.43386045,26389239.19022560,1.00473197,0.12586035,2026-08-04,0.12586035,0.14508500,0.49686644,0.21572055,0.09126638,0.05895198,0.00000000,2.16648659,spy_relative;sector_relative;single_day_move,3,threshold,13.82280000,2026-08-20,2,3,2,125.00000000,25.00000000,True,False
101,XNCR,"Xencor, Inc.",Healthcare,,NGM,2147326080.00000000,2026-08-27,28.87999916,0.01547112,0.06962960,0.47875055,1.41269829,1.13136522,0.02186589,0.11867110,0.42166729,1.39083240,1.01269412,XLV,0.03212221,0.13719510,0.08995048,0.44662834,1.27550319,1.04141475,1.21026849,31016835.89794159,0.91150270,0.10035837,2026-07-30,0.10035837,0.13360862,0.53078901,-0.06933456,0.06979991,0.10685478,-0.01433447,2.58757745,spy_relative;sector_relative;single_day_move;gap,4,threshold,13.81390000,2026-08-04,5,9,5,103.00000000,2.00000000,True,True
