rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
53,CDE,"Coeur Mining, Inc.",Basic Materials,,NYQ,21833338880.00000000,2026-09-04,21.23999977,-0.01893764,0.00520590,0.35718852,0.29749534,-0.06183744,0.04425465,0.14546833,0.35506766,0.25324069,-0.20730577,XLB,0.00517540,0.03574951,0.05174485,0.35201312,0.26174583,-0.11358229,0.86958707,762845640.70713997,0.86381711,0.13074014,2026-08-19,0.13074014,0.18495885,0.44171126,0.02436695,0.02341136,0.07667737,-0.21767956,0.53690306,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.80160000,2026-08-19,5,8,8,119.00000000,66.00000000,True,True
54,IOVA,"Iovance Biotherapeutics, Inc.",Healthcare,,NGM,3981618688.00000000,2026-09-04,8.78999996,0.01034485,0.09737824,0.41545892,1.07801417,0.71345025,0.04425465,0.14546833,0.41333807,1.03375952,0.56798192,XLV,0.04256613,0.12051502,0.12278979,0.37289279,0.95749915,0.59066046,0.55067757,119117737.96421766,0.70894747,0.13655754,2026-08-19,0.13655754,0.16714126,0.43394418,0.01126410,0.07884858,0.05797104,-0.02224692,3.85635372,spy_relative;sector_relative;single_day_move,3,threshold,11.77870000,2026-07-17,5,10,20,4.00000000,-50.00000000,True,True
55,CNH,CNH Industrial N.V.,Industrials,,NYQ,23157485568.00000000,2026-09-04,14.39999962,0.04046239,0.23287665,0.32718886,0.33953485,0.29147983,0.04425465,0.14546833,0.32506800,0.29528020,0.14601150,XLI,-0.05136388,0.00625796,0.03136402,0.37855274,0.33327689,0.26011581,2.98538167,292481485.43196201,1.31610781,0.09199997,2026-09-02,0.09199997,0.15221060,0.47660798,,,0.03681501,0.00000000,0.56182204,spy_relative;sector_relative;volume;single_day_move,4,threshold_and_sector_coverage,11.76810000,2026-09-04,1,1,1,,,True,False
56,TTD,"The Trade Desk, Inc.",Communication Services,,NGM,6780371456.00000000,2026-09-04,14.43000031,-0.04373756,0.06337514,-0.18336162,-0.27669174,-0.50717213,0.04425465,0.14546833,-0.18548247,-0.32094639,-0.65264046,XLC,0.00764525,0.00322379,-0.04622851,-0.19100686,-0.27991553,-0.46094363,0.73786172,298845220.10432243,0.74241725,0.21901527,2026-08-07,-0.21901527,0.32091149,0.28593712,0.02463769,-0.04492753,0.27164687,-0.73341955,0.10744441,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.71560000,2026-08-07,5,10,19,48.00000000,-8.00000000,True,True
57,BW,"Babcock & Wilcox Enterprises, I",Industrials,,NYQ,1057651968.00000000,2026-09-04,7.09999990,-0.00420760,-0.00837988,-0.24307038,-0.56601469,-0.45801529,0.04425465,0.14546833,-0.24519124,-0.61026934,-0.60348362,XLI,-0.05136388,0.00625796,0.03136402,-0.19170650,-0.57227265,-0.48937931,0.90897797,52523426.21661186,0.64878525,0.10053471,2026-08-14,0.10053471,0.11014645,0.30168096,-0.19533530,-0.30417883,0.33558553,-0.67505722,2.53233828,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.69150000,2026-07-13,4,9,4,62.00000000,5.00000000,True,True
58,TWLO,Twilio Inc.,Technology,,NYQ,35779952640.00000000,2026-09-04,232.97999573,-0.03118763,-0.02018674,0.20590062,0.03093053,0.81972973,0.04425465,0.14546833,0.20377976,-0.01332412,0.67426140,XLK,0.01052176,0.03871323,0.36411980,0.19537886,-0.00778270,0.45560993,0.59737056,492362145.41549683,0.72033578,0.24886130,2026-08-07,0.24886130,0.31789464,0.24761982,-0.01276526,-0.06623009,0.21765012,-0.08974410,1.32770511,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.65390000,2026-08-07,5,6,5,81.00000000,23.00000000,True,True
59,ENOV,Enovis Corporation,Healthcare,,NYQ,1070345792.00000000,2026-09-04,18.55999947,-0.04329898,-0.25461848,-0.29456481,-0.21951224,-0.24275809,0.04425465,0.14546833,-0.29668567,-0.26376689,-0.38822642,XLV,0.04256613,0.12051502,0.12278979,-0.33713094,-0.34002726,-0.36554787,2.11855237,27112727.41218567,1.06653458,0.16510774,2026-09-01,-0.16510774,0.24743935,0.50671785,,,0.02264007,-0.44297720,0.00000000,spy_relative;sector_relative;volume;single_day_move,4,threshold,11.45840000,2026-07-16,2,2,2,74.00000000,15.00000000,True,False
60,NTRA,"Natera, Inc.",Healthcare,,NMS,47305236480.00000000,2026-09-04,328.17999268,0.00155638,0.00588482,0.23664175,0.52422087,0.65638714,0.04425465,0.14546833,0.23452089,0.47996623,0.51091881,XLV,0.04256613,0.12051502,0.12278979,0.19407562,0.40370585,0.53359736,0.71278570,411355869.38400269,0.48220573,0.21373125,2026-08-07,0.21373125,0.44259622,0.45939141,-0.03778334,0.03082891,0.20920939,-0.03105999,1.04843630,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.39950000,2026-07-15,5,10,12,91.00000000,31.00000000,True,True
61,TPR,"Tapestry, Inc.",Consumer Cyclical,,NYQ,24353699840.00000000,2026-09-04,122.13999939,-0.00375203,-0.02669534,-0.24604939,-0.12819419,-0.15268814,0.04425465,0.14546833,-0.24817024,-0.17244884,-0.29815647,XLY,-0.02701096,0.00043534,0.00410697,-0.21903842,-0.12862953,-0.15679511,0.88692254,511669877.85602570,1.68208402,0.16488881,2026-08-13,-0.16488881,0.36779720,0.60597679,0.01113800,-0.04011217,0.13685448,-0.25876927,0.23610973,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,11.27210000,2026-08-28,4,4,4,106.00000000,45.00000000,True,True
62,AEVA,"Aeva Technologies, Inc.",Technology,,NMS,1093683328.00000000,2026-09-04,15.68999958,0.02817820,0.00383874,-0.37885988,-0.31812258,0.10726884,0.04425465,0.14546833,-0.38098074,-0.36237723,-0.03819949,XLK,0.01052176,0.03871323,0.36411980,-0.38938164,-0.35683581,-0.25685096,0.81923206,29364612.24294186,0.69806227,0.11452629,2026-08-18,-0.11452629,0.11596891,0.46931634,-0.23157397,-0.29719452,0.05985040,-0.46432233,0.70729057,spy_relative;sector_relative;single_day_move,3,threshold_and_sector_coverage,11.26560000,2026-07-13,4,4,4,49.00000000,-13.00000000,True,True
