rank,ticker,company_name,sector,industry,exchange,market_cap,market_data_date,price,return_1d,return_5d,return_21d,return_63d,return_126d,spy_return_63d,spy_return_126d,spy_relative_21d,spy_relative_63d,spy_relative_126d,sector_etf,sector_etf_return_21d,sector_etf_return_63d,sector_etf_return_126d,sector_relative_21d,sector_relative_63d,sector_relative_126d,volume_ratio_5d_vs_prev20d,avg_dollar_volume_20d,volatility_ratio_20d_vs_prev120d,max_daily_move_21d,max_daily_move_date_21d,max_daily_move_signed_21d,max_1d_share_of_abs_move_21d,directional_efficiency_21d,post_max_move_return_5d,post_max_move_return_10d,max_gap_21d,distance_from_52w_high,distance_from_52w_low,trigger_conditions,trigger_count,selection_reason,signal_score,first_trigger_date,trigger_days_last_5,trigger_days_last_10,consecutive_trigger_days,rank_previous,rank_change,new_entry,persistent_signal
116,MRVL,"Marvell Technology, Inc.",Technology,,NMS,220281487360.00000000,2026-08-26,245.11000061,0.01967716,0.03304251,0.40488335,0.23356822,2.02904110,0.02081389,0.10521531,0.37084179,0.21275432,1.92382580,XLK,0.06867731,-0.00862114,0.27851202,0.33620605,0.24218935,1.75052909,0.95534703,5084867137.52420044,0.92312929,0.12803178,2026-08-04,0.12803178,0.12765055,0.34457563,-0.02872958,-0.01184865,0.11171299,-0.22538948,2.93371843,spy_relative;sector_relative;single_day_move;gap,4,threshold,12.26300000,2026-07-15,1,1,1,,,True,False
117,CGAU,Centerra Gold Inc.,Basic Materials,,NYQ,4708688384.00000000,2026-08-26,23.70999908,-0.01943760,0.04911499,0.47542001,0.40795718,0.23618346,0.02081389,0.10521531,0.44137845,0.38714328,0.13096815,XLB,0.02541074,0.04865178,0.01149636,0.45000927,0.35930540,0.22468710,1.02738695,36428005.34734116,1.02051343,0.07574862,2026-07-30,0.07574862,0.10897613,0.56846538,0.08133187,0.15938865,0.05545105,-0.01943760,2.03974340,spy_relative;sector_relative;single_day_move,3,threshold,12.22450000,2026-08-17,4,6,3,125.00000000,8.00000000,True,True
118,NEOG,Neogen Corporation,Healthcare,,NMS,2551840256.00000000,2026-08-26,11.69999981,0.00515459,-0.03703702,0.27312300,0.27173914,0.03539820,0.02081389,0.10521531,0.23908143,0.25092524,-0.06981711,XLV,0.03754633,0.16634183,0.09953742,0.23557667,0.10539730,-0.06413923,0.54177822,25668854.55074258,2.04936913,0.22659577,2026-07-30,0.22659577,0.36882119,0.40884510,-0.01994792,0.03122295,0.11702132,-0.03703702,1.22011382,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,12.20830000,2026-08-04,2,2,2,147.00000000,29.00000000,True,False
119,RZLV,Rezolve AI PLC,Technology,,NGM,1160588288.00000000,2026-08-26,2.91000009,-0.01689188,0.16400003,0.25974033,0.14117653,0.23829796,0.02081389,0.10521531,0.22569877,0.12036263,0.13308265,XLK,0.06867731,-0.00862114,0.27851202,0.19106302,0.14979766,-0.04021406,3.46876384,39029247.12429672,1.02397354,0.21810698,2026-08-25,0.21810698,0.30064193,0.32826002,,,0.13580243,-0.62305697,0.35348835,spy_relative;sector_relative;volume;single_day_move;gap,5,threshold,12.19250000,2026-08-25,2,2,2,103.00000000,-16.00000000,True,False
120,SA,"Seabridge Gold, Inc.",Basic Materials,,NYQ,3688116736.00000000,2026-08-26,34.18999863,-0.02397945,0.01907599,0.36596075,0.10539923,-0.09430467,0.02081389,0.10521531,0.33191919,0.08458534,-0.19951998,XLB,0.02541074,0.04865178,0.01149636,0.34055002,0.05674746,-0.10580103,2.08501785,27157787.89324894,1.05936304,0.09515912,2026-08-24,0.09515912,0.11189910,0.37138607,,,0.07444407,-0.13113088,1.07212113,spy_relative;sector_relative;volume;single_day_move;gap,5,threshold,11.98710000,2026-08-25,2,2,2,141.00000000,21.00000000,True,False
121,AMPL,"Amplitude, Inc.",Technology,,NCM,1618912256.00000000,2026-08-26,12.96000004,-0.01144162,0.01013251,0.48283757,0.88372090,0.94594600,0.02081389,0.10521531,0.44879601,0.86290701,0.84073069,XLK,0.06867731,-0.00862114,0.27851202,0.41416027,0.89234204,0.66743398,0.59084339,25777611.02289724,0.76930769,0.08259319,2026-08-10,0.08259319,0.12134048,0.59025353,0.03445448,0.07875308,0.03153150,-0.02556392,1.31016038,spy_relative;sector_relative;single_day_move,3,threshold,11.96690000,2026-07-10,4,4,4,94.00000000,-27.00000000,True,True
122,KURA,"Kura Oncology, Inc.",Healthcare,,NMS,1161825664.00000000,2026-08-26,13.06000042,-0.03899924,0.04229854,0.40279268,0.27539069,0.52570091,0.02081389,0.10521531,0.36875112,0.25457680,0.42048560,XLV,0.03754633,0.16634183,0.09953742,0.36524635,0.10904886,0.42616349,1.74234382,24459964.71069589,1.15168932,0.09596779,2026-08-25,0.09596779,0.12448145,0.44529319,,,0.09596779,-0.03899924,0.76486490,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.91690000,2026-08-25,2,2,2,149.00000000,27.00000000,True,False
123,PODD,Insulet Corporation,Healthcare,,NMS,9944005632.00000000,2026-08-26,143.38000488,0.00230690,-0.05365976,-0.14384664,-0.01801239,-0.42213442,0.02081389,0.10521531,-0.17788820,-0.03882629,-0.52734973,XLV,0.03754633,0.16634183,0.09953742,-0.18139297,-0.18435423,-0.52167184,0.80627303,262553670.74339598,1.76878668,0.20117499,2026-08-05,-0.20117499,0.33753289,0.25148900,0.08854873,0.13695033,0.23270594,-0.59361714,0.07594185,spy_relative;sector_relative;volatility;single_day_move;gap,5,threshold,11.86850000,2026-08-06,4,8,3,114.00000000,-9.00000000,True,True
124,BAND,Bandwidth Inc.,Technology,,NMS,1508957184.00000000,2026-08-26,46.88999939,0.00503699,-0.10344168,-0.10258374,-0.16476666,2.39290886,0.02081389,0.10521531,-0.13662531,-0.18558055,2.28769355,XLK,0.06867731,-0.00862114,0.27851202,-0.17126105,-0.15614552,2.11439684,0.45137917,42040679.63769684,0.62386598,0.29282295,2026-07-29,-0.29282295,0.30318545,0.10754861,0.23599451,0.40649527,0.26679423,-0.40221828,2.65756634,spy_relative;sector_relative;single_day_move;gap,4,threshold,11.84310000,2026-07-13,5,10,17,76.00000000,-48.00000000,True,True
125,AYA,Aya Gold & Silver Inc.,Basic Materials,,NMS,3999884288.00000000,2026-08-26,27.77000046,0.00216533,0.01908259,0.43144335,0.48344025,0.37000493,0.02081389,0.10521531,0.39740179,0.46262636,0.26478962,XLB,0.02541074,0.04865178,0.01149636,0.40603261,0.43478847,0.35850857,1.29041799,24318564.00521641,1.00634814,0.12586035,2026-08-04,0.12586035,0.15310791,0.44615934,0.21572055,0.09126638,0.05895198,-0.00962912,2.00216221,spy_relative;sector_relative;single_day_move,3,threshold,11.84090000,2026-08-20,2,2,1,,,True,False
